ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: lw_wc_thank_you_redirect","Meta: ocean_sidebar","Meta: ocean_second_sidebar","Meta: ocean_disable_margins","Meta: ocean_display_top_bar","Meta: ocean_display_header","Meta: ocean_center_header_left_menu","Meta: ocean_custom_header_template","Meta: ocean_header_custom_menu","Meta: ocean_disable_title","Meta: ocean_disable_heading","Meta: ocean_disable_breadcrumbs","Meta: ocean_display_footer_widgets","Meta: ocean_display_footer_bottom","Meta: ocean_link_format_target","Meta: ocean_quote_format_link"
58,simple,B06VS5SCQT,"Ectreme Wired Metal In Ear Headphones, Noise Isolating Stereo Bass Earphones With Mic (Gold)",1,0,visible,,"Color:Gold  WHY CHOOSE OUR EARPHONES AS YOUR FIRST HEADSET?High Definition Stereo Earphones, running headphones This headphone delivers the powerful, bass-driven stereo sound with greater clarity and improved dynamics. Designed specially for those who enjoy classic music, rock music, pop music, or gaming with superb quality sound.  Lifetime Warranty  In the unlikely event that anything should go wrong with your Ectreme product, we provide a US based warranty.  Built-in controller and mic Extreme flexible tangle free specially designed cable including inline controller with universal MICS.Play/Pause your music or Answer/Hang up a call with a touch of a button right next to your hands, feature available depending on your device capability Comfortable Three diffierent sizes of soft silicone rubber ear tips (S/M/L sizes) provided in the package allow for a personalized fit as well as a high passive attenuation of ambient noise. Compatibility Compatible for iPhone 6 6S Plus /iPod /iPad, for Samsung Galaxy S7 S6 Edge S5 S4 Note 5 4 3, for HTC /LG /Sony, for Xiaomi /Huawei /Lenovo All Smartphones, MP3 Player, Computers, etc. Products Details:Compatible System:Android/Windows/iOS Sensitivity: 116db(At 1KHz,0.5Vrms) Impedance:32Ω Frequency range: 18-20KHz Color:Gold Mic:Built in MIC Cable length:120cm±0.1cm Jack:3.5mm Headphones category: In-Ear headphones Headphone type: WiredFriendly Remind:When you charge your Phone/IPad/MP3/MP4...,please don't use the Earphones listen to the music,cause you may damage the Earphones and hurt your ear!Please Note:After you received our earphones,please check the quality carefully!If it has any quality problem,please let us know and we will send a new ear buds!",,,none,,1,,0,0,,,,,0,,,16.99,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/71SBhDZCUnL._SL1500_.jpg,,,,,,,,,0
60,simple,B00XV581HK,"AmazonBasics Lightweight On-Ear Headphones - Blue",1,0,visible,,"On-ear fit to minimize noise so you can hear every beat,Designed with portability and storage in mind; the headphones rotate in to lay flat,101 decibles (dB) and 1000mW maximum input level,Frequency range of 12 Hz-22,000 Hz for great sound reproduction,47.25-inch (1.2 meter) cord with L-shaped stereo mini plug to connect to your phone, MP3 player, or computer",,,none,,1,,0,0,,,,,0,,,14.99,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/615J8KC5psL._SL1416_.jpg,,,,,,,,,0
62,simple,B0148FSV62,"Monster Beats By Dr Dre Ibeats in Ear Headphones Earphones Black - (Supplied with no retail packaging)",1,0,visible,,"Monster’s ear hooks keep your headphones firmly in place. They’re lightweight, easy to wear and remove, and easily bend to fit your ear’s shape, for a customized, comfortable fit.",,,none,,1,,0,0,,,,,0,,,23.95,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/71C4KQ6z8EL._SL1500_.jpg,,,,,,,,,0
64,simple,B06XBBDMGJ,"APIE Premium Genuine Wood Corded In-ear Headphones Earbuds Heavy Bass Noise Cancelling Earphones with Microphone",1,0,visible,,"Color:Rosewood  APIE Team pay most attention on customer service and product quality.  If you have any issue with our Bluetooth headset at any time, please always contact us first before leaving feedback/review. We will strive to fix the issue to your full satisfaction Guaranteed !  Quality Warranty - 12 months worry-free warranty and 30 days unlimited return or exchange.  APIE in ear noise cancelling headphones are handcrafted from real wood The earphones have crisp powerful sound and strong deep bass.  wood provides the best sound,  natural wood headphones,  with neodymium magnets providing enough power to bring out top-quality acoustics, surrounding you with energizing, high- fidelity sound, With their superior strength and durability,  excellent noiseisolation, distortion-free volume levels and deep base,  Built-in microphone and one button remote for answering calls hands free. Gold-plated 3.5mm audio jack for no-loss sound connection to your audio device. With the stylish design and high end sound quality ,  APIE earphones are designed Ideal for All Apple Device , Androids Smartphone, Windows Phone, MP3MP4 Player, Portable Music Player.  Package Includes: 1 x APIE Headphones  1 x Headphone Case 7 x Eartips 1 x Headphone Pouch",,,none,,1,,0,0,,,,,0,,,19.99,"Cell Phones &amp; Accessories",,,https://woodemo.pressops.co/wp-content/uploads/2017/07/51Zfed80jsL._SL1000_.jpg,,,,,,,,,0
66,simple,B019U00D7K,"Cowin E-7 Active Noise Cancelling Wireless Bluetooth Over-ear Stereo Headphones - Black",1,0,visible,,"Color:With Active Noise Cancelling  Headphones on. World off.  Cowin E-7 wireless headphones are engineered to sound better, be more comfortable and easier to take with you. Put them on, and suddenly everything changes. Your music is deep, powerful and balanced, and so quiet that every note sounds clearer. Even air travel becomes enjoyable, as engine roar gently fades away. No matter how noisy the world is, it’s just you and your music—or simply peace and quiet. Key Features  - Better by design. E-7 Headphones are lightweight with pillowy-like softness on the headband and protein ear cushions, while the earcups rotate for a fine-tuned fit. - Music minus noise. Advanced active noise reduction technology quells airplane cabin noise, city traffic or a busy office. So you can focus more on what matters—your music, movies and videos.  - Frequent flyer's delight. Fly once with Cowin Bluetooth over-ear headphones, and chances are you’ll never fly without them again. They reduce airplane roar to a whisper. It is made for a happy quiet fly. - True-to-life sound.  Precise guitars. Clear vocals. Clean bass and crisp percussion. Discover sound quality that brings out the best in your music—including subtle details you may never have noticed. Guaranteed by COWIN proprietary high quality 40mm large-aperture drivers.  Specifications  Impedence: 32Ω S/N: ≥75dB Frequency: 20Hz-20kHz Power supply: Lithium battery or Micro USB cable Audio source: iPhone, iPad, Samgsung, Blackberry, Nexus, Smartphone, Computer, PC, Notebook, MP4, MP3, etc Function spec: Bluetooth, Microphone, AUX, Active Noise Cancelling  What's in the box  Cowin E-7 Active Noise Cancelling Bluetooth Headphone Micro USB Cable 3.5mm Audio Cable User Guide",,,none,,1,,0,0,,,,,0,,,69.99,"Musical Instruments",,,https://woodemo.pressops.co/wp-content/uploads/2017/07/619jaB5tJZL._SL1001_.jpg,,,,,,,,,0
68,simple,B0097BEG1C,"Apple MD827LL/A EarPods with Remote and Mic - Standard Packaging - White",1,0,visible,,MD827LL/A,,,none,,1,,0,0,,,,,0,,,11.98,"Cell Phones &amp; Accessories",,,https://woodemo.pressops.co/wp-content/uploads/2017/07/51T54WTmDL._SL1000_.jpg,,,,,,,,,0
70,simple,B01GDIU3T0,"Phaiser BHS-730 Bluetooth Headphones Headset Sport Earphones with Mic and Lifetime Sweatproof Guarantee - Wireless Earbuds for Running, Limegreen",1,0,visible,,"Color:Limegreen  Look No Further - These Bluetooth Earbuds Have It All! The Newest Technology No More Choppy playback, weak batteries, dropped phone calls… Not all Bluetooth headsets are created equal! Bluetooth 4.1 increases Battery Life dramatically while letting you travel further than ever before. The Highest Audio Quality The BHS-730 uses the highest quality transducers and hardware, as well as Bluetooth 4.1, and A2DP stereo transfer protocols. That means bigger bass, lighter-than-air treble, and perfect phone call clarity EVERY time. The Most Revolutionary Toughness  We designed the BHS-730 so that it can withstand even the toughest environments. The earbuds are made from Aviation Grade Aluminum-Magnesium-Alloy which doesn’t add weight. Thanks to LiquipelTM Nano-Coating the BHS-730 can be dropped into water and will live to see another day! (not for swimming) We’re doubling the length of Amazon’s Guarantee! 30 days is good, but 60 days is even better. No questions asked, no strings attached. We have only Limited Stock Available and expect it to be Sold Out Real QuickGo to the Top of the Page, click the Add-to-Cart-Button and Order Your Set Right Now, Before they are All Gone! Safety Information: - Charging the product requires a maximum of two hours. We recommend unplugging them when not charging. When the LED turns BLUE, the unit is fully charged. - Avoid exposure to water over a prolonged period of time. - CAUTION: Only use the MicroUSB cable that comes with the unit. Do NOT substitute other cables, which may cause overheating. - If the unit feels hot at any time during charging, unplug the unit and contact our support team.",,,none,,1,,0,0,,,,,0,,,35.99,"Cell Phones &amp; Accessories",,,https://woodemo.pressops.co/wp-content/uploads/2017/07/61kWT8IlE7L._SL1500_.jpg,,,,,,,,,0
72,simple,B01N80QJMG,"F-HeeBin Bluetooth Headphones Lightweight V4.1 Wireless Sport Stereo In-Ear Noise Cancelling Sweatproof Headset 8-Hour Playing Time with Mic, Premium Bass Sound, Secure Fit for Running (Black)",1,0,visible,,"Color:Black  The F-HeeBin Bluetooth Headphones give you great sound experience wherever you go! It's comfortable, lightweight and convenient to use in sports, hiking, jogging, daily workout at the gym and other activities. It's noise cancellation feature provides you with amazing sound quality especially when you are outdoors surrounded with noise!  Signal Strength Ensure you have smooth audio without breaks or interruptions with the specially designed ceramic antenna that boosts signal strength. Lightweight Design It has a super Lightweight Design, and has a net weight of only 0.59 ounces; you will feel nothing when you are at the gym and working out. In-line Mic and Volume Control The headset has a mute and volume control buttons, perfect for answering calls or listening. Specification:  Bluetooth Version: 4.1 EDR Transmission Distance: 33Feet Impedance: 16Ω Frequency Response: 20-20KHz Sensitivity: -92dbm File Format supported: A2DP(1.2), AVRCP(V1.4),HSP(V1.2),HFP(V1.6) Battery Capacity: 100 mAh Charging Time: 1-2 hours Music Time: 8 hours Talking Time: 8 hours Standby Time: 180 hours Cable Length: Approx. 22.64in Item Weight: Approx. 0.59oz Package Size: Approx. 6.69 * 3.23 * 1.26in Package Weight: Approx. 4.60oz  What’s in the box: 1× Bluetooth Sports Earphones 1× Charging Cable 3× Different Sizes Ear Tips (Small/Medium/Big) 1× User Manual",,,none,,1,,0,0,,,,,0,,,25.99,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/51-ukrmiT4L._SL1001_.jpg,,,,,,,,,0
74,simple,B01N5P03OK,"Vogek On Ear Headphones Lightweight and Foldable Bass Headphones with Volume Control and Microphone",1,0,visible,,"Product description: 1. Noise Isolation  Comfortable on ear headphones with a great seal which minimize outside noise, ensures high-quality sound, capturing the nuances and clarity of all your favorite music.  2. Enjoy rich, full frequency response 40 mm driver units deliver full, balanced sound for a complete listening experience from 20 - 22,000 Hz.  3.Tangle-free cord The durable, 1.2 m cable resists snags and tangles so you can get caught up in your music, not your cord.  4. Phone Control, Volume Control and Microphone  The perfect smart phone companion, as headphones for enjoying music or as a headset for taking calls on the go!  5. Lightweight and Foldable Swivel ear cups, the headphones can lay flat for compact storage. This fold-flat portable design makes the headphones easy to take along or to store in your desk drawer for use at work.  12 Months Warranty Every purchase includes our worry-free 12-month warranty and lifetime technical support. As a honest seller, we provided 100% satisfactory solution for every customer. If you have any question, our friendly customer service team will be more than happy to help out. Customer Service:Support@vogek.com Specifications: Color: Black Connector: 3.5mm jacket Cord length: 47-1/4-inch Driver diameter: 40mm Impedance: 320hm±15% Sensitivity: 101dB±15% Frequency Response: 20-20KHzItem Weight: 5.1 oz Item Dimension(Folded): 6.3 inch x 5.1 inch x 1.57 inch",,,none,,1,,0,0,,,,,0,,,12.99,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/81r61xs1y5L._SL1500_.jpg,,,,,,,,,0
76,simple,B00NJ2M33I,"Sony MDRZX110 ZX Series Stereo Headphones (Black)",1,0,visible,,"Style:No Mic  | Color:Black  | Product Packaging:Standard Packaging  Maximizing your personal audio experience has never been easier than with SONY ZX-Series Monitor headphones. Built with comfort and performance in mind, there's no need to compromise.",,,none,,1,,0,0,,,,,0,,,12.95,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/61TUph7SYwL._SL1250_.jpg,,,,,,,,,0
78,simple,B00NIBK1MA,"Intone Ms200 Stereo Low Bass Folding and Adjustable Headphone Earbuds - White / Purple",1,0,visible,,"Color:White / Purple  NOTICE: If you purchase Sound Intone MS200 Headphones from any sellers on Amazon other than AMAZON.COM or MUJI SHOP,you may buy the imitated products. All Sound Intone products come with 3 months Warranty and it is ONLY available when you purchase your headphones from Sound Intone AUTHORIZED SELLERS. Never fooled by Imitations especially with very cheap price! Features:  Adjustable headband for comfort and secure fit 3.5mm plug and 5 ft. cord Deep base response, compatible with MP3, MP4, PC,PCD,DVD,most smartphone Specification:  Driver diameter: 40mm  Impedance: 32Ω /-15%  Sensitivity: 103dB  /- 3dB  Frequency range: 20-20KHz  Plug type: 3.5mm  Cord length: 1.5m /-10%",,,none,,1,,0,0,,,,,0,,,14.99,Electronics,,,https://woodemo.pressops.co/wp-content/uploads/2017/07/51aoyhxtMuL._SL1014_.jpg,,,,,,,,,0
